Subject,Type,ApEn.copx.IMF1,ApEn.copx.IMF2,ApEn.copx.IMF3,ApEn.copx.IMF4,ApEn.copx.IMF5,ApEn.copy,ApEn.copy.IMF2,ApEn.copy.IMF4,ApEn.copy.IMF5,ApEn.copy.IMF6,SampEn.copx,SampEn.copx.IMF1,SampEn.copx.IMF2,SampEn.copx.IMF3,SampEn.copx.IMF4,SampEn.copx.IMF5,SampEn.copy,SampEn.copy.IMF1,SampEn.copy.IMF2,SampEn.copy.IMF4,SampEn.copy.IMF5,SampEn.copy.IMF6,MF.copx.IMF1,MF.copx.IMF2,MF.copx.IMF3,MF.copx.IMF4,MF.copx.IMF5,MF.copy.IMF2,MF.copy.IMF4,MF.copy.IMF5
73,Old,0.489327314,0.204725212,0.093271467,0.045999327,0.024352499,0.058052295,0.246397881,0.056207531,0.02250755,0.012023842,0.50667005,0.405049009,0.150299251,0.093704647,0.044501232,0.018897945,0.400110613,0.445487476,0.20084717,0.051966222,0.019847051,0.011008877,1.533333333,0.783333333,0.416666667,0.216666667,0.133333333,0.75,0.266666667,0.116666667
73,Old,0.517968447,0.210206437,0.08798342,0.041483445,0.020902242,0.068193376,0.259971901,0.06671061,0.033059131,0.017056732,0.548974046,0.378515511,0.168120973,0.082883644,0.039051816,0.01977476,0.520210016,0.551663567,0.175798705,0.065155874,0.033616593,0.016473798,2.016666667,0.716666667,0.4,0.2,0.116666667,0.9,0.333333333,0.166666667
74,Old,0.549898037,0.205289421,0.099971499,0.05092275,0.023069668,0.108418291,0.144964831,0.047675289,0.022551144,0.008572572,0.578403029,0.486737183,0.149270868,0.091648409,0.041955085,0.023128271,0.518606078,0.108923257,0.10692369,0.04865379,0.021312536,0.008177836,1.7,0.75,0.466666667,0.266666667,0.116666667,0.55,0.216666667,0.116666667
74,Old,0.486894649,0.288388877,0.099967528,0.049671338,0.019124753,0.127699367,0.134461175,0.04893697,0.025017366,0.014733931,0.549674544,0.427728979,0.243997989,0.091392948,0.046668708,0.018801383,0.489107927,0.124034997,0.096141851,0.050741389,0.02521982,0.014122206,1.3,1,0.466666667,0.233333333,0.1,0.55,0.216666667,0.116666667
74,Old,0.619087504,0.269062361,0.111635961,0.065227635,0.031180637,0.098786881,0.243133783,0.059266945,0.02996443,0.01122457,0.629778645,0.566017174,0.231038394,0.109280192,0.064778792,0.028442742,0.516484246,0.330168195,0.179770694,0.056601456,0.031729201,0.008086016,3.383333333,0.933333333,0.5,0.316666667,0.15,0.75,0.3,0.133333333
76,Old,0.550693647,0.255494302,0.12638142,0.058784815,0.033749158,0.096621063,0.204588842,0.046501153,0.017636823,0.010936267,0.584254617,0.413479602,0.201917352,0.113927376,0.060385871,0.032503508,0.568312523,0.301480263,0.188354428,0.045147757,0.017992563,0.010034811,2.216666667,0.85,0.55,0.283333333,0.166666667,0.716666667,0.216666667,0.083333333
76,Old,0.544450098,0.280292608,0.117817003,0.047110782,0.032778841,0.095245739,0.281458419,0.046842107,0.024791449,0.009275736,0.568614082,0.424331632,0.214519787,0.115252211,0.038870649,0.032288901,0.537763017,0.319053291,0.254616397,0.042233339,0.025272244,0.008187808,2.5,1,0.483333333,0.25,0.15,0.933333333,0.233333333,0.116666667
76,Old,0.561731944,0.348634735,0.147778251,0.056327248,0.035694472,0.08917924,0.300608204,0.055191281,0.026636617,0.011438107,0.573537713,0.427023027,0.282632648,0.139901626,0.059285809,0.036861493,0.574872758,0.278020093,0.26244515,0.055066531,0.026844659,0.011591376,2.483333333,1.116666667,0.616666667,0.25,0.183333333,1.05,0.25,0.116666667
77,Old,0.599544718,0.368714924,0.108317113,0.05553889,0.028472901,0.063530486,0.211468818,0.059968908,0.023009887,0.011815028,0.629551234,0.524116894,0.320831527,0.103771789,0.052025401,0.028028809,0.54870181,0.304099724,0.171577139,0.058675982,0.022425267,0.010922359,2.383333333,1.266666667,0.45,0.25,0.15,0.683333333,0.283333333,0.116666667
77,Old,0.506350342,0.303144228,0.120552222,0.055974519,0.029320703,0.072476639,0.235039357,0.05244885,0.025840285,0.017417202,0.583950765,0.366761575,0.279188447,0.115631854,0.056399997,0.029518554,0.488458092,0.202304612,0.181500771,0.051874187,0.025498386,0.014521513,1.783333333,1.033333333,0.533333333,0.266666667,0.15,0.766666667,0.233333333,0.116666667
77,Old,0.501606121,0.328323867,0.09089688,0.051481189,0.030952273,0.060610495,0.284785526,0.04558641,0.0214246,0.01257128,0.588675096,0.360499596,0.287046004,0.089665696,0.052914029,0.031645322,0.477098087,0.3172441,0.222796205,0.046911992,0.02205031,0.012049724,1.8,1.15,0.383333333,0.233333333,0.15,0.966666667,0.216666667,0.116666667
83,Old,0.475442175,0.21259115,0.085938689,0.048074763,0.020697366,0.066350271,0.22617408,0.038219536,0.023570444,0.017919501,0.537877136,0.363791212,0.186264163,0.088496566,0.048652465,0.020561238,0.43975135,0.211373187,0.163538676,0.039270819,0.024235067,0.017819398,1.566666667,0.783333333,0.383333333,0.25,0.1,0.883333333,0.183333333,0.116666667
83,Old,0.329447458,0.181926167,0.092348475,0.052264716,0.028294885,0.056667606,0.135921297,0.039788353,0.025767866,0.009637243,0.483441534,0.211142375,0.160681611,0.088727413,0.053031755,0.028008604,0.2510311,0.114849241,0.112472892,0.040975733,0.025547743,0.009481027,1,0.683333333,0.433333333,0.25,0.133333333,0.416666667,0.15,0.133333333
83,Old,0.364670373,0.21649108,0.068425241,0.038885201,0.02302997,0.070367873,0.235004676,0.040742893,0.018190029,0.010969354,0.439614489,0.241247961,0.204620036,0.066596318,0.036703974,0.023352211,0.276450254,0.164317365,0.176387572,0.035656744,0.018197736,0.011053406,1.233333333,0.816666667,0.333333333,0.2,0.116666667,0.883333333,0.216666667,0.1
84,Old,0.582490999,0.244118488,0.119609878,0.056444446,0.029376429,0.089546239,0.198742672,0.061405985,0.027466604,0.015584243,0.600187663,0.474022423,0.18937675,0.118743744,0.056423222,0.029102189,0.538883126,0.467531287,0.156305988,0.062767394,0.028017248,0.015011741,2.466666667,0.833333333,0.5,0.25,0.15,0.616666667,0.266666667,0.15
84,Old,0.530986809,0.207025432,0.104978765,0.055438783,0.032172329,0.087108323,0.187733441,0.048773464,0.024094215,0.012085416,0.567839125,0.368382315,0.185167245,0.102024294,0.053041429,0.031049022,0.515300008,0.345105696,0.138595487,0.04505169,0.024583017,0.01167017,2.283333333,0.716666667,0.466666667,0.283333333,0.166666667,0.633333333,0.233333333,0.116666667
84,Old,0.549743245,0.199326946,0.088462815,0.041783929,0.018964369,0.068685654,0.210714721,0.050182265,0.022666368,0.007437102,0.56468469,0.418194798,0.153751363,0.074478831,0.043477745,0.019644283,0.468346606,0.35314477,0.159231492,0.048349515,0.02137589,0.006603799,2.35,0.816666667,0.4,0.2,0.1,0.75,0.25,0.116666667
87,Old,0.556538692,0.209773193,0.115926873,0.064752983,0.033380328,0.093610326,0.254301968,0.063940276,0.030272455,0.018412501,0.591869879,0.440113825,0.1734732,0.116794771,0.063811975,0.030298024,0.426746962,0.454474509,0.175967724,0.061590024,0.027605676,0.018452709,2.3,0.7,0.516666667,0.316666667,0.183333333,0.833333333,0.3,0.166666667
87,Old,0.516943133,0.26513299,0.115690347,0.062991717,0.02857536,0.085814577,0.25339723,0.065289636,0.035823561,0.021611532,0.527913363,0.394599159,0.197606717,0.116637163,0.057160876,0.028462505,0.337154631,0.455141006,0.205582604,0.063175121,0.034209191,0.020709489,2.066666667,0.916666667,0.5,0.316666667,0.133333333,0.783333333,0.316666667,0.166666667
87,Old,0.472553393,0.188462949,0.089498291,0.058580776,0.030984565,0.089051772,0.27003992,0.074883857,0.026874161,0.017632209,0.493534482,0.330642935,0.151385262,0.092402076,0.058938307,0.03066286,0.302092779,0.389344982,0.193168051,0.071467845,0.027580338,0.016643974,1.783333333,0.716666667,0.4,0.283333333,0.133333333,0.866666667,0.35,0.133333333
88,Old,0.323510658,0.137818751,0.062062734,0.032805734,0.009033009,0.070819079,0.109423912,0.041007857,0.023705638,0.010538215,0.430865311,0.197384845,0.111071126,0.060708174,0.030869144,0.008910975,0.256585921,0.102302819,0.068346162,0.042161701,0.022679813,0.010931311,1.166666667,0.583333333,0.3,0.15,0.033333333,0.466666667,0.183333333,0.116666667
88,Old,0.324520879,0.195602824,0.07856623,0.040990106,0.024229394,0.06721305,0.113641932,0.036043303,0.024074438,0.016066268,0.457285577,0.203183637,0.184155464,0.076955331,0.041374862,0.022589516,0.318221904,0.100220199,0.082073021,0.037472334,0.024463386,0.016492512,1.066666667,0.7,0.333333333,0.183333333,0.133333333,0.516666667,0.166666667,0.133333333
88,Old,0.316945533,0.146897259,0.083364397,0.033074999,0.020621772,0.065758809,0.134954912,0.039706606,0.014000547,0.006476427,0.456988598,0.194722081,0.117215031,0.086416625,0.032641338,0.019729207,0.33252813,0.040400439,0.108712958,0.03757083,0.009267149,0.006260223,1.216666667,0.55,0.4,0.15,0.1,0.466666667,0.183333333,0.083333333
91,Old,0.60284501,0.287902814,0.125011405,0.052227627,0.026273742,0.068181186,0.27966868,0.064452603,0.031985496,0.012807893,0.595959181,0.54340704,0.261293985,0.125595994,0.046219883,0.026097399,0.47266735,0.551657381,0.204650515,0.058155854,0.032357471,0.012228687,3.2,1,0.533333333,0.25,0.133333333,0.966666667,0.3,0.166666667
91,Old,0.625361853,0.317820355,0.147424118,0.067820986,0.023971622,0.07218056,0.342840854,0.047880645,0.018238997,0.00775395,0.617438302,0.561917902,0.283761652,0.147537464,0.064051332,0.024259806,0.554960942,0.521964043,0.321267403,0.047270384,0.018385759,0.007359521,3.35,1.083333333,0.6,0.316666667,0.116666667,1.133333333,0.25,0.083333333
91,Old,0.605478679,0.339896922,0.10705441,0.051140818,0.025227252,0.064324609,0.348612699,0.064430747,0.021273846,0.010621051,0.577783859,0.534048136,0.294067903,0.098411938,0.048376751,0.025505326,0.539372878,0.367107414,0.276471642,0.065780657,0.022394085,0.010269018,3.15,1.166666667,0.45,0.233333333,0.116666667,1.183333333,0.316666667,0.1
93,Old,0.556659826,0.307880095,0.109489219,0.058148354,0.035719199,0.090055566,0.151303823,0.048558656,0.025264301,0.016181575,0.586566941,0.456271329,0.271379116,0.100560352,0.059167074,0.036864616,0.512004854,0.376439926,0.121430627,0.047430136,0.025881376,0.016082425,2.016666667,1.033333333,0.483333333,0.266666667,0.183333333,0.483333333,0.233333333,0.133333333
93,Old,0.519729975,0.293226661,0.111140825,0.048252617,0.031298346,0.066081744,0.376532043,0.052191665,0.029257146,0.017172941,0.571832998,0.406154524,0.270510926,0.107934422,0.050902869,0.031212372,0.432744714,0.424952991,0.341551204,0.050609426,0.030198107,0.017514554,1.916666667,1.033333333,0.5,0.216666667,0.15,1.266666667,0.25,0.15
93,Old,0.434439587,0.236556343,0.124573718,0.048335061,0.026854598,0.078714197,0.296654146,0.057428729,0.027267585,0.015365449,0.502084591,0.296157519,0.211242501,0.120285231,0.039861868,0.019068575,0.426214956,0.342357977,0.232076582,0.055201516,0.027339404,0.014027275,1.516666667,0.833333333,0.55,0.25,0.15,1.05,0.283333333,0.133333333
94,Old,0.583355275,0.306329589,0.115319372,0.058786372,0.034424634,0.132513885,0.234019038,0.053843251,0.025659399,0.014239444,0.559524332,0.500248237,0.252375948,0.103804683,0.057125242,0.034322541,0.472886194,0.20360118,0.181895809,0.054238927,0.026171853,0.01476499,2.55,0.983333333,0.516666667,0.3,0.166666667,0.85,0.266666667,0.116666667
94,Old,0.548218627,0.210677855,0.100341202,0.053871917,0.02507966,0.113373409,0.248831256,0.054068021,0.029598855,0.01594985,0.518599175,0.403530975,0.145482492,0.099188277,0.048712109,0.025775889,0.460072402,0.422568745,0.206134178,0.054360567,0.029994098,0.016276885,2.516666667,0.816666667,0.433333333,0.266666667,0.133333333,0.75,0.266666667,0.15
94,Old,0.574967088,0.190225219,0.103417912,0.06034578,0.025438627,0.099443119,0.214028115,0.055018797,0.030075946,0.012612919,0.581248342,0.486211838,0.147900985,0.095208974,0.055415886,0.021916297,0.40997069,0.366450009,0.165370934,0.052146496,0.030537153,0.010485898,2.616666667,0.716666667,0.483333333,0.3,0.133333333,0.766666667,0.266666667,0.133333333
96,Old,0.507158931,0.214869541,0.087641126,0.045332702,0.033148914,0.078529584,0.242653046,0.055292167,0.028300337,0.018015814,0.573834064,0.376650254,0.188486228,0.087905859,0.045145046,0.031521158,0.437108549,0.377348056,0.1971021,0.051367668,0.02761044,0.018624025,1.766666667,0.816666667,0.4,0.233333333,0.166666667,0.85,0.266666667,0.133333333
96,Old,0.459905535,0.247387857,0.094089769,0.064052255,0.029941977,0.082087879,0.263049794,0.05137668,0.024418016,0.013019116,0.515307008,0.313435292,0.188792965,0.085861217,0.06342633,0.031146501,0.388741982,0.163843436,0.225998764,0.051192486,0.023015961,0.012326289,1.75,0.933333333,0.416666667,0.316666667,0.15,0.916666667,0.25,0.133333333
96,Old,0.441699643,0.264576951,0.130672393,0.053567111,0.030700145,0.055136605,0.287806802,0.043538183,0.022001604,0.012579615,0.5023017,0.306642826,0.230469997,0.114415191,0.053577202,0.029999112,0.390499991,0.229262346,0.227475668,0.045054692,0.022742113,0.012751943,1.533333333,0.916666667,0.583333333,0.25,0.15,0.983333333,0.2,0.116666667
98,Old,0.591868168,0.337447956,0.107988767,0.061392574,0.034504025,0.132171787,0.211425328,0.064668565,0.036258589,0.014676164,0.603046846,0.501215487,0.270821783,0.102110694,0.056916088,0.033751374,0.531019462,0.503558633,0.151829359,0.067032277,0.036703186,0.014419638,2.45,1.116666667,0.466666667,0.266666667,0.166666667,0.783333333,0.3,0.166666667
98,Old,0.570745977,0.280646025,0.128012969,0.053999283,0.030602731,0.11705714,0.219529085,0.070928449,0.044221046,0.023726333,0.599439819,0.451643604,0.249160965,0.120191195,0.054052555,0.028502188,0.531962817,0.386315381,0.160863353,0.067828861,0.045857727,0.022554866,2.25,0.9,0.566666667,0.25,0.15,0.733333333,0.333333333,0.216666667
98,Old,0.568414272,0.334100589,0.105282077,0.056784229,0.03112775,0.084243947,0.373770306,0.063014371,0.028462146,0.016906294,0.564690206,0.436059539,0.303086343,0.099936374,0.056482072,0.032282552,0.50229606,0.496098188,0.29219427,0.062206305,0.030133872,0.016963903,2.433333333,1.116666667,0.5,0.3,0.15,1.15,0.3,0.133333333
103,Old,0.557406921,0.142309056,0.096355898,0.045240705,0.018758069,0.074648623,0.160089417,0.050843444,0.023119041,0.009291819,0.595423884,0.498210437,0.118937665,0.096585372,0.041939117,0.019504581,0.365181939,0.137744151,0.120889356,0.043109438,0.023530352,0.009761063,2.116666667,0.566666667,0.45,0.233333333,0.1,0.55,0.25,0.116666667
103,Old,0.465487678,0.11634514,0.070812052,0.045024536,0.023495481,0.065342352,0.103419575,0.048458725,0.024620744,0.007593337,0.540961516,0.389692696,0.094922608,0.070113241,0.038803901,0.022499474,0.300862586,0.274452397,0.081839312,0.044051326,0.023902859,0.007256485,1.683333333,0.483333333,0.316666667,0.216666667,0.116666667,0.4,0.233333333,0.133333333
103,Old,0.488001364,0.161432169,0.087322492,0.044227143,0.02292307,0.067567961,0.195448413,0.04904469,0.023049648,0.010890677,0.494535593,0.406954965,0.139354865,0.089283753,0.043430529,0.022518046,0.253806293,0.206129702,0.160835275,0.045717886,0.02319255,0.010241245,1.75,0.633333333,0.366666667,0.216666667,0.116666667,0.7,0.25,0.116666667
104,Old,0.574501391,0.26415048,0.101105949,0.051263444,0.034845742,0.073931558,0.12676477,0.045108398,0.03062065,0.013578873,0.601566389,0.506945647,0.192864415,0.079557958,0.050683769,0.034509714,0.480543871,0.441384821,0.088730468,0.042802123,0.030816839,0.013179692,2.65,0.916666667,0.433333333,0.216666667,0.166666667,0.45,0.2,0.15
104,Old,0.615263997,0.298162322,0.093257411,0.056152172,0.027549007,0.073735874,0.25531453,0.049815197,0.019256466,0.011713496,0.602563089,0.531215291,0.227509863,0.082643172,0.055374973,0.026504343,0.540372686,0.361969879,0.197223843,0.049211522,0.019309657,0.011888439,3.066666667,1,0.4,0.266666667,0.15,0.866666667,0.25,0.1
104,Old,0.580031544,0.335285972,0.096472914,0.044140365,0.019240387,0.082077834,0.155456853,0.056219153,0.031089461,0.018421184,0.583712452,0.458324642,0.273129703,0.092984661,0.045385306,0.019662391,0.486535423,0.249109644,0.12201925,0.05716885,0.03106602,0.018569826,2.733333333,1.133333333,0.383333333,0.2,0.1,0.516666667,0.283333333,0.15
106,Old,0.540810399,0.214207101,0.098423556,0.057512435,0.023880636,0.099196982,0.280434871,0.073432794,0.037979996,0.014205303,0.588050193,0.444649341,0.182298389,0.091767685,0.055505501,0.024392698,0.468734377,0.36761,0.225543981,0.070830603,0.036545219,0.010722326,2,0.766666667,0.45,0.3,0.116666667,0.933333333,0.283333333,0.183333333
106,Old,0.479125763,0.201409012,0.078358239,0.038160962,0.023903723,0.081358134,0.340587749,0.064505533,0.032326178,0.014357082,0.513937003,0.338412819,0.188720382,0.078690967,0.03953932,0.024152779,0.298124697,0.479010576,0.278907255,0.06724475,0.031567793,0.013488601,1.766666667,0.7,0.366666667,0.183333333,0.116666667,1.1,0.3,0.166666667
106,Old,0.551870615,0.285894941,0.090715324,0.057722873,0.019350573,0.10088907,0.242156116,0.054533907,0.03651969,0.014431884,0.576396541,0.442282918,0.239645729,0.086668084,0.058015611,0.018318141,0.40317176,0.439746224,0.155114671,0.056146425,0.03743829,0.013344268,2.166666667,0.983333333,0.383333333,0.283333333,0.1,0.85,0.266666667,0.183333333
107,Old,0.506751613,0.157935549,0.085118985,0.048613791,0.015058895,0.087147395,0.104637245,0.042248858,0.023081889,0.006367875,0.543114687,0.419591926,0.133774663,0.083205056,0.048854516,0.014392392,0.529135826,0.278848621,0.080058864,0.043208005,0.023067856,0.005759452,1.766666667,0.583333333,0.4,0.25,0.083333333,0.416666667,0.216666667,0.116666667
107,Old,0.492170732,0.178562218,0.074659669,0.049523608,0.029456061,0.068614802,0.24073059,0.045966128,0.02390351,0.011749548,0.48387719,0.357935291,0.133949167,0.071220622,0.048690614,0.026689063,0.465204176,0.298702519,0.195244369,0.046533442,0.023802634,0.011511427,1.766666667,0.683333333,0.35,0.25,0.15,0.866666667,0.233333333,0.133333333
107,Old,0.452060191,0.12765374,0.072540487,0.039452938,0.018350445,0.079615747,0.172090781,0.034312038,0.019964996,0.008049863,0.500021975,0.340151086,0.108241785,0.072348125,0.039539605,0.015373126,0.463434387,0.251228064,0.155521138,0.03155722,0.020477097,0.007449458,1.55,0.5,0.333333333,0.2,0.1,0.6,0.166666667,0.1
111,Old,0.477136029,0.191058308,0.115792525,0.053836227,0.029565252,0.139972402,0.234604695,0.063882435,0.026427788,0.013157177,0.504349368,0.379201289,0.163218815,0.113044801,0.054120552,0.028402696,0.37725996,0.419369762,0.180881199,0.062820199,0.026315722,0.011952447,1.466666667,0.683333333,0.516666667,0.25,0.15,0.816666667,0.316666667,0.133333333
111,Old,0.475723521,0.290821795,0.114639741,0.076885786,0.033845386,0.131931512,0.270451781,0.066107412,0.038431797,0.016660113,0.531946027,0.366189312,0.271442572,0.116850369,0.069621017,0.030725554,0.405946355,0.362145659,0.227198179,0.060015331,0.038413531,0.016578252,1.633333333,1,0.483333333,0.35,0.15,0.9,0.316666667,0.183333333
111,Old,0.526811689,0.255588805,0.109244713,0.054838642,0.028816714,0.146331561,0.287995244,0.067151145,0.035091299,0.014831622,0.541018485,0.430824426,0.231785558,0.111484343,0.055755869,0.027945949,0.451510972,0.373165873,0.252920101,0.068374535,0.035052653,0.01456356,1.866666667,0.9,0.5,0.266666667,0.15,0.983333333,0.316666667,0.166666667
112,Old,0.458166906,0.269248122,0.104016926,0.042785886,0.02543975,0.07173997,0.26445249,0.050392878,0.027081732,0.011876061,0.539510519,0.365466212,0.239112102,0.09847693,0.042998755,0.023855107,0.452845081,0.403409847,0.218457129,0.04960605,0.026731982,0.011997428,1.366666667,0.916666667,0.5,0.2,0.133333333,0.916666667,0.233333333,0.133333333
112,Old,0.513044557,0.273048779,0.078732509,0.046738956,0.021238972,0.068876306,0.218449264,0.040485151,0.02728012,0.011811676,0.529736471,0.411434552,0.23254612,0.061587107,0.045739038,0.020310751,0.454031669,0.263365245,0.170154027,0.038932303,0.026729284,0.010662462,1.683333333,0.983333333,0.366666667,0.216666667,0.1,0.683333333,0.183333333,0.133333333
112,Old,0.556637408,0.22679744,0.094231725,0.044297358,0.018980493,0.078535732,0.267134421,0.046748443,0.030331293,0.019153397,0.545989757,0.458545317,0.193490149,0.08252985,0.04521521,0.018991442,0.49472617,0.297731876,0.184492799,0.044695022,0.025358974,0.019146284,2.183333333,0.8,0.4,0.2,0.1,1,0.216666667,0.15
